date,action,rule,trade_pct,btc_price,usdt_before,usdt_delta,usdt_after,btc_before,btc_delta,btc_fee,btc_after,nav,peak_nav,drawdown_pct,bear_pause,contrib_gross,contrib_net,platform_fee_paid,perf_fee_paid,platform_fees_cum,cum_gross_contrib,cagr_pct,total_roi_pct
2016/03/28,BUY,Base3,22,424.99,1.9573,-0.4306,1.5267,25.23905862,0.00101239,0.00000081,25.24007101,10728.3,10920.28,1.7579,0,0,0,0,0,82.3515,11000,-22.411,-2.47
2016/03/29,BUY,Base3,22,417.73,1.5267,-0.3359,1.1908,25.24007101,0.00080339,0.00000064,25.2408744,10545.06,10920.28,3.4359,0,0,0,0,0,82.3515,11000,-34.0949,-4.1358
2016/03/30,BUY,Base3,22,415.49,1.1908,-0.262,0.9288,25.2408744,0.00063002,0.0000005,25.24150442,10488.52,10920.28,3.9537,0,0,0,0,0,82.3515,11000,-36.7235,-4.6498
2016/03/31,BUY,Base3,22,417.35,0.9288,-0.2043,0.7245,25.24150442,0.00048923,0.00000039,25.24199365,10535.47,10920.28,3.5238,0,0,0,0,0,82.3515,11000,-33.2418,-4.223
2016/04/01,BUY,Base3,22,418.73,496.0812,-109.1379,372.4135,25.24199365,0.26043169,0.00020851,25.50242534,11051.04,11051.04,0,0,500,495.3568,3.7433,14.5299,86.0948,11500,-30.4849,-3.904
2016/04/02,BUY,Base3,22,421.69,372.4135,-81.931,290.4825,25.50242534,0.1941365,0.00015543,25.69656184,11126.47,11126.47,0,0,0,0,0,0,86.0948,11500,-25.4846,-3.2481
2016/04/03,BUY,Base3,22,422.07,290.4825,-63.9062,226.5764,25.69656184,0.15129014,0.00012113,25.84785198,11136.18,11136.18,0,0,0,0,0,0,86.0948,11500,-24.3892,-3.1637
2016/04/04,BUY,Base3,22,421.82,226.5764,-49.8468,176.7296,25.84785198,0.11807625,0.00009454,25.96592822,11129.68,11136.18,0.0584,0,0,0,0,0,86.0948,11500,-24.2726,-3.2202
2016/04/05,BUY,Base3,22,424.63,176.7296,-38.8805,137.8491,25.96592822,0.09149,0.00007325,26.05741822,11202.61,11202.61,0,0,0,0,0,0,86.0948,11500,-19.5465,-2.586
2016/04/06,BUY,Base3,22,424.02,137.8491,-30.3268,107.5223,26.05741822,0.07146486,0.00005722,26.12888309,11186.69,11202.61,0.1421,0,0,0,0,0,86.0948,11500,-20.0845,-2.7244
2016/04/07,BUY,Base3,22,423.55,107.5223,-23.6549,83.8674,26.12888309,0.05580445,0.00004468,26.18468754,11174.39,11202.61,0.2519,0,0,0,0,0,86.0948,11500,-20.3925,-2.8314
2016/04/08,BUY,Base3,22,421.06,83.8674,-18.4508,65.4165,26.18468754,0.04378488,0.00003506,26.22847241,11109.18,11202.61,0.834,0,0,0,0,0,86.0948,11500,-23.5624,-3.3985
2016/04/09,BUY,Base3,22,420.36,65.4165,-14.3916,51.0249,26.22847241,0.03420908,0.00002739,26.26268149,11090.81,11202.61,0.998,0,0,0,0,0,86.0948,11500,-24.0953,-3.5582
2016/04/10,BUY,Base3,22,423.38,51.0249,-11.2255,39.7994,26.26268149,0.02649275,0.00002121,26.28917424,11170.11,11202.61,0.2901,0,0,0,0,0,86.0948,11500,-19.5034,-2.8686
2016/04/11,BUY,Base3,22,424.86,39.7994,-8.7559,31.0436,26.28917424,0.02059236,0.00001649,26.30976659,11209.01,11209.01,0,0,0,0,0,0,86.0948,11500,-17.0739,-2.5303
2016/04/12,BUY,Base3,22,427.53,31.0436,-6.8296,24.214,26.30976659,0.01596173,0.00001278,26.32572832,11279.25,11279.25,0,0,0,0,0,0,86.0948,11500,-12.9606,-1.9195
2016/04/13,BUY,Base3,22,425.76,24.214,-5.3271,18.8869,26.32572832,0.01250191,0.00001001,26.33823023,11232.65,11279.25,0.4132,0,0,0,0,0,86.0948,11500,-15.2293,-2.3248
2016/04/14,BUY,Base3,22,426.16,18.8869,-4.1551,14.7318,26.33823023,0.00974233,0.0000078,26.34797257,11243.18,11279.25,0.3198,0,0,0,0,0,86.0948,11500,-14.4137,-2.2332
2016/04/15,BUY,Base3,22,431.25,14.7318,-3.241,11.4908,26.34797257,0.00750933,0.00000601,26.3554819,11377.29,11377.29,0,0,0,0,0,0,86.0948,11500,-6.999,-1.067
2016/04/16,BUY,Base3,22,432.46,11.4908,-2.528,8.9628,26.3554819,0.00584089,0.00000468,26.36132279,11409.18,11409.18,0,0,0,0,0,0,86.0948,11500,-5.1292,-0.7897
2016/04/17,BUY,Base3,22,429.64,8.9628,-1.9718,6.991,26.36132279,0.0045858,0.00000367,26.36590858,11334.84,11409.18,0.6516,0,0,0,0,0,86.0948,11500,-9.0037,-1.4362
2016/04/18,BUY,Base3,22,430.78,6.991,-1.538,5.453,26.36590858,0.00356746,0.00000286,26.36947604,11364.9,11409.18,0.3881,0,0,0,0,0,86.0948,11500,-7.2931,-1.1748
2016/04/19,BUY,Base3,22,437.22,5.453,-1.1997,4.2533,26.36947604,0.00274163,0.0000022,26.37221767,11534.71,11534.71,0,0,0,0,0,0,86.0948,11500,1.9162,0.3019
2016/04/20,BUY,Base3,22,443.24,4.2533,-0.9357,3.3176,26.37221767,0.00210943,0.00000169,26.37432709,11693.47,11693.47,0,0,0,0,0,0,86.0948,11500,10.8807,1.6824
2016/04/21,BUY,Base3,22,451.88,3.3176,-0.7299,2.5877,26.37432709,0.00161389,0.00000129,26.37594099,11921.35,11921.35,0,0,0,0,0,0,86.0948,11500,24.4894,3.6639
2016/04/22,BUY,Base3,22,448.45,2.5877,-0.5693,2.0184,26.37594099,0.00126847,0.00000102,26.37720945,11830.88,11921.35,0.7589,0,0,0,0,0,86.0948,11500,18.5123,2.8772
2016/04/23,BUY,Base3,22,454.07,2.0184,-0.4441,1.5744,26.37720945,0.00097716,0.00000078,26.37818661,11979.12,11979.12,0,0,0,0,0,0,86.0948,11500,27.1838,4.1662
2016/04/24,BUY,Base3,22,463.09,1.5744,-0.3464,1.228,26.37818661,0.00074734,0.0000006,26.37893395,12217.05,12217.05,0,0,0,0,0,0,86.0948,11500,42.002,6.2352
2016/04/25,BUY,Base3,22,462.37,1.228,-0.2702,0.9578,26.37893395,0.00058383,0.00000047,26.37951778,12198.06,12217.05,0.1555,0,0,0,0,0,86.0948,11500,39.9777,6.07
2016/04/26,BUY,Base3,22,468.16,0.9578,-0.2107,0.7471,26.37951778,0.00044976,0.00000036,26.37996753,12350.79,12350.79,0,0,0,0,0,0,86.0948,11500,49.3411,7.3982
2016/04/27,BUY,Base3,22,446.06,0.7471,-0.1644,0.5828,26.37996753,0.00036819,0.00000029,26.38033572,11767.8,12350.79,4.7203,0,0,0,0,0,86.0948,11500,13.5863,2.3287
2016/04/28,BUY,Base3,22,451.44,0.5828,-0.1282,0.4545,26.38033572,0.00028377,0.00000023,26.38061949,11909.72,12350.79,3.5712,0,0,0,0,0,86.0948,11500,21.0273,3.5628
2016/04/29,BUY,Base3,22,457.12,0.4545,-0.1,0.3545,26.38061949,0.00021859,0.00000018,26.38083808,12059.56,12350.79,2.358,0,0,0,0,0,86.0948,11500,29.0715,4.8658
2016/04/30,BUY,Base3,22,449.58,0.3545,-0.078,0.2765,26.38083808,0.00017336,0.00000014,26.38101143,11860.65,12350.79,3.9685,0,0,0,0,0,86.0948,11500,17.7577,3.1361
2016/05/01,BUY,Base3,22,454.03,495.6333,-109.0393,244.3667,26.38101143,0.23996673,0.00019213,26.62097816,12331.09,12350.79,0.1595,0,500,495.3568,3.7433,142.2273,89.838,12000,15.2593,2.7591
2016/05/02,BUY,Base3,22,446.77,244.3667,-53.7607,190.606,26.62097816,0.12023562,0.00009627,26.74121378,12137.78,12350.79,1.7247,0,0,0,0,0,89.838,12000,6.0487,1.1482
2016/05/03,BUY,Base3,22,453.1,190.606,-41.9333,148.6727,26.74121378,0.09247358,0.00007404,26.83368736,12307.02,12350.79,0.3544,0,0,0,0,0,89.838,12000,13.6731,2.5585
2016/05/04,BUY,Base3,22,449.5,148.6727,-32.708,115.9647,26.83368736,0.07270707,0.00005821,26.90639443,12210.39,12350.79,1.1368,0,0,0,0,0,89.838,12000,9.0855,1.7532
2016/05/05,BUY,Base3,22,450.17,115.9647,-25.5122,90.4525,26.90639443,0.05662711,0.00004534,26.96302155,12228.4,12350.79,0.991,0,0,0,0,0,89.838,12000,9.7528,1.9033
2016/05/06,BUY,Base3,22,461.45,90.4525,-19.8995,70.5529,26.96302155,0.04308945,0.0000345,27.00611099,12532.52,12532.52,0,0,0,0,0,0,89.838,12000,23.5478,4.4377
2016/05/07,BUY,Base3,22,460.78,70.5529,-15.5216,55.0313,27.00611099,0.03365864,0.00002695,27.03976963,12514.42,12532.52,0.1445,0,0,0,0,0,89.838,12000,22.3514,4.2868
2016/05/08,BUY,Base3,22,460.73,55.0313,-12.1069,42.9244,27.03976963,0.02625659,0.00002102,27.06602622,12513.05,12532.52,0.1553,0,0,0,0,0,89.838,12000,21.9683,4.2755
2016/05/09,BUY,Base3,22,462.13,42.9244,-9.4434,33.481,27.06602622,0.02041809,0.00001635,27.08644431,12550.94,12550.94,0,0,0,0,0,0,89.838,12000,23.3926,4.5912
2016/05/10,BUY,Base3,22,451.98,33.481,-7.3658,26.1152,27.08644431,0.01628376,0.00001304,27.10272807,12276.01,12550.94,2.1905,0,0,0,0,0,89.838,12000,11.0862,2.3001
2016/05/11,BUY,Base3,22,453.16,26.1152,-5.7453,20.3699,27.10272807,0.01266826,0.00001014,27.11539633,12307.98,12550.94,1.9358,0,0,0,0,0,89.838,12000,12.2658,2.5665
2016/05/12,BUY,Base3,22,456.04,20.3699,-4.4814,15.8885,27.11539633,0.00981884,0.00000786,27.12521517,12386.07,12550.94,1.3136,0,0,0,0,0,89.838,12000,15.3487,3.2173
2016/05/13,BUY,Base3,22,457.06,15.8885,-3.4955,12.393,27.12521517,0.0076416,0.00000612,27.13285678,12413.74,12550.94,1.0932,0,0,0,0,0,89.838,12000,16.2981,3.4478
2016/05/14,BUY,Base3,22,457.21,12.393,-2.7265,9.6666,27.13285678,0.0059585,0.00000477,27.13881527,12417.8,12550.94,1.0608,0,0,0,0,0,89.838,12000,16.2542,3.4817
2016/05/15,BUY,Base3,22,459.04,9.6666,-2.1266,7.5399,27.13881527,0.0046291,0.00000371,27.14344437,12467.47,12550.94,0.6651,0,0,0,0,0,89.838,12000,18.0775,3.8956
2016/05/16,BUY,Base3,22,454.31,7.5399,-1.6588,5.8811,27.14344437,0.00364829,0.00000292,27.14709266,12339.08,12550.94,1.688,0,0,0,0,0,89.838,12000,12.7199,2.8256
2016/05/17,BUY,Base3,22,453.88,5.8811,-1.2938,4.5873,27.14709266,0.00284836,0.00000228,27.14994102,12327.4,12550.94,1.781,0,0,0,0,0,89.838,12000,12.1114,2.7284
2016/05/18,BUY,Base3,22,454.27,4.5873,-1.0092,3.5781,27.14994102,0.00221981,0.00000178,27.15216084,12337.99,12550.94,1.6967,0,0,0,0,0,89.838,12000,12.3685,2.8166
2016/05/19,BUY,Base3,22,436.8,3.5781,-0.7872,2.7909,27.15216084,0.00180071,0.00000144,27.15396154,11863.64,12550.94,5.4761,0,0,0,0,0,89.838,12000,-4.6326,-1.1363
2016/05/20,BUY,Base3,22,443.09,2.7909,-0.614,2.1769,27.15396154,0.00138461,0.00000111,27.15534616,12034.44,12550.94,4.1152,0,0,0,0,0,89.838,12000,1.1831,0.287
2016/05/21,BUY,Base3,22,442.9,2.1769,-0.4789,1.698,27.15534616,0.00108046,0.00000087,27.15642662,12029.28,12550.94,4.1563,0,0,0,0,0,89.838,12000,0.9939,0.244
2016/05/22,BUY,Base3,22,439.12,1.698,-0.3736,1.3244,27.15642662,0.00085001,0.00000068,27.15727663,11926.63,12550.94,4.9742,0,0,0,0,0,89.838,12000,-2.4316,-0.6114
2016/05/23,BUY,Base3,22,444.82,1.3244,-0.2914,1.0331,27.15727663,0.00065451,0.00000052,27.15793115,12081.42,12550.94,3.7409,0,0,0,0,0,89.838,12000,2.7211,0.6785
2016/05/24,BUY,Base3,22,446,1.0331,-0.2273,0.8058,27.15793115,0.00050917,0.00000041,27.15844032,12113.47,12550.94,3.4856,0,0,0,0,0,89.838,12000,3.7654,0.9456
2016/05/25,BUY,Base3,22,450.34,0.8058,-0.1773,0.6285,27.15844032,0.00039333,0.00000031,27.15883364,12231.34,12550.94,2.5464,0,0,0,0,0,89.838,12000,7.7017,1.9278
2016/05/26,BUY,Base3,22,454.45,0.6285,-0.1383,0.4902,27.15883364,0.00030402,0.00000024,27.15913766,12342.96,12550.94,1.6571,0,0,0,0,0,89.838,12000,11.4429,2.858
2016/05/27,BUY,Base3,22,473.01,0.4902,-0.1079,0.3824,27.15913766,0.00022783,0.00000018,27.15936549,12847.03,12847.03,0,0,0,0,0,0,89.838,12000,29.6287,7.0586
2016/05/28,BUY,Base3,22,529.2,0.3824,-0.0841,0.2983,27.15936549,0.00015884,0.00000013,27.15952433,14373.12,14373.12,0,0,0,0,0,0,89.838,12000,97.287,19.776
2016/05/29,BUY,Base3,22,529.79,0.2983,-0.0656,0.2326,27.15952433,0.00012376,0.0000001,27.15964809,14389.14,14389.14,0,0,0,0,0,0,89.838,12000,96.7392,19.9095
2016/05/30,BUY,Base3,22,534.73,0.2326,-0.0512,0.1815,27.15964809,0.00009564,0.00000008,27.15974373,14523.31,14523.31,0,0,0,0,0,0,89.838,12000,102.2056,21.0276
2016/05/31,BUY,Base3,22,532.91,0.1815,-0.0399,0.1415,27.15974373,0.00007485,0.00000006,27.15981858,14473.88,14523.31,0.3404,0,0,0,0,0,89.838,12000,98.302,20.6157
2016/06/01,BUY,Base3,22,538.01,495.4983,-109.0096,108.8311,27.15981858,0.20245426,0.00016209,27.36227284,14830.01,14830.01,0,0,500,495.3568,3.7433,277.6576,93.5813,12500,85.5434,18.6401
2016/06/02,BUY,Base3,22,540.28,108.8311,-23.9428,84.8883,27.36227284,0.04428017,0.00003545,27.406553,14892.1,14892.1,0,0,0,0,0,0,93.5813,12500,87.2025,19.1368
2016/06/03,BUY,Base3,22,571.31,84.8883,-18.6754,66.2128,27.406553,0.03266261,0.00002615,27.43921562,15742.51,15742.51,0,0,0,0,0,0,93.5813,12500,126.5652,25.9401
2016/06/04,BUY,Base3,22,573.74,66.2128,-14.5668,51.646,27.43921562,0.02536893,0.00002031,27.46458455,15809.18,15809.18,0,0,0,0,0,0,93.5813,12500,128.1515,26.4734
2016/06/05,BUY,Base3,22,575.29,51.646,-11.3621,40.2839,27.46458455,0.01973445,0.0000158,27.484319,15851.74,15851.74,0,0,0,0,0,0,93.5813,12500,128.4932,26.8139
2016/06/06,BUY,Base3,22,586.94,40.2839,-8.8625,31.4214,27.484319,0.01508735,0.00001208,27.49940635,16171.92,16171.92,0,0,0,0,0,0,93.5813,12500,142.8921,29.3754
2016/06/07,BUY,Base3,22,579.12,31.4214,-6.9127,24.5087,27.49940635,0.01192704,0.00000955,27.51133338,15956.87,16171.92,1.3298,0,0,0,0,0,93.5813,12500,130.1258,27.655
2016/06/08,BUY,Base3,22,584.51,24.5087,-5.3919,19.1168,27.51133338,0.0092173,0.00000738,27.52055069,16105.15,16171.92,0.4129,0,0,0,0,0,93.5813,12500,135.6131,28.8412
2016/06/09,BUY,Base3,22,577.05,19.1168,-4.2057,14.9111,27.52055069,0.00728244,0.00000583,27.52783313,15899.85,16171.92,1.6824,0,0,0,0,0,93.5813,12500,123.9307,27.1988
2016/06/10,BUY,Base3,22,580.64,14.9111,-3.2804,11.6307,27.52783313,0.00564518,0.00000452,27.53347831,15998.67,16171.92,1.0713,0,0,0,0,0,93.5813,12500,126.9164,27.9894
2016/06/11,BUY,Base3,22,613.78,11.6307,-2.5587,9.0719,27.53347831,0.0041655,0.00000334,27.53764381,16911.13,16911.13,0,0,0,0,0,0,93.5813,12500,170.349,35.289
2016/06/12,BUY,Base3,22,673.87,9.0719,-1.9958,7.0761,27.53764381,0.00295936,0.00000237,27.54060317,18565.86,18565.86,0,0,0,0,0,0,93.5813,12500,263.3156,48.5269
2016/06/13,BUY,Base3,22,707.76,7.0761,-1.5567,5.5194,27.54060317,0.00219777,0.00000176,27.54280094,19499.21,19499.21,0,0,0,0,0,0,93.5813,12500,320.9011,55.9937
2016/06/14,BUY,Base3,22,688.06,5.5194,-1.2143,4.3051,27.54280094,0.00176334,0.00000141,27.54456428,18956.62,19499.21,2.7826,0,0,0,0,0,93.5813,12500,279.6965,51.6529
2016/06/15,BUY,Base3,22,699.28,4.3051,-0.9471,3.358,27.54456428,0.00135334,0.00000108,27.54591762,19265.67,19499.21,1.1977,0,0,0,0,0,93.5813,12500,295.0975,54.1253
2016/06/16,BUY,Base3,22,771.03,3.358,-0.7388,2.6192,27.54591762,0.00095737,0.00000077,27.546875,21242.09,21242.09,0,0,0,0,0,0,93.5813,12500,431.015,69.9367
2016/06/17,BUY,Base3,22,751.52,2.6192,-0.5762,2.043,27.546875,0.00076614,0.00000061,27.54764113,20704.65,21242.09,2.5301,0,0,0,0,0,93.5813,12500,383.2431,65.6372
2016/06/18,BUY,Base3,22,759.34,2.043,-0.4495,1.5935,27.54764113,0.00059143,0.00000047,27.54823257,20920.07,21242.09,1.5159,0,0,0,0,0,93.5813,12500,392.3593,67.3605
2016/06/19,BUY,Base3,22,768.55,1.5935,-0.3506,1.243,27.54823257,0.00045579,0.00000036,27.54868836,21173.79,21242.09,0.3215,0,0,0,0,0,93.5813,12500,404.12,69.3903
2016/06/20,BUY,Base3,22,734.84,1.243,-0.2735,0.9695,27.54868836,0.00037182,0.0000003,27.54906018,20245.12,21242.09,4.6933,0,0,0,0,0,93.5813,12500,333.9031,61.961
2016/06/21,BUY,Base3,22,667.23,0.9695,-0.2133,0.7562,27.54906018,0.00031941,0.00000026,27.54937959,18382.53,21242.09,13.4618,0,0,0,0,0,93.5813,12500,220.332,47.0602
2016/06/22,BUY,Base3,22,603.13,0.7562,-0.1664,0.5898,27.54937959,0.00027562,0.00000022,27.54965521,16616.61,21242.09,21.775,0,0,0,0,0,93.5813,12500,134.4971,32.9329
2016/06/23,BUY,Base3,22,627.41,0.5898,-0.1298,0.4601,27.54965521,0.00020666,0.00000017,27.54986188,17285.52,21242.09,18.6261,0,0,0,0,0,93.5813,12500,161.8336,38.2842
2016/06/24,BUY,Base3,22,666.8,0.4601,-0.1012,0.3589,27.54986188,0.00015167,0.00000012,27.55001355,18370.71,21242.09,13.5174,0,0,0,0,0,93.5813,12500,210.8459,46.9657
2016/06/25,BUY,Base3,22,666.27,0.3589,-0.0789,0.2799,27.55001355,0.0001184,0.00000009,27.55013195,18356.11,21242.09,13.5861,0,0,0,0,0,93.5813,12500,207.3235,46.8489
2016/06/26,BUY,Base3,22,629.46,0.2799,-0.0616,0.2183,27.55013195,0.00009775,0.00000008,27.5502297,17341.99,21242.09,18.3603,0,0,0,0,0,93.5813,12500,158.3321,38.7359
2016/06/27,BUY,Base3,22,659.31,0.2183,-0.048,0.1703,27.5502297,0.0000728,0.00000006,27.5503025,18164.36,21242.09,14.4888,0,0,0,0,0,93.5813,12500,192.9552,45.3149
2016/06/28,BUY,Base3,22,648.04,0.1703,-0.0375,0.1328,27.5503025,0.00005777,0.00000005,27.55036027,17853.87,21242.09,15.9505,0,0,0,0,0,93.5813,12500,176.5591,42.8309
2016/06/29,BUY,Base3,22,640.45,0.1328,-0.0292,0.1036,27.55036027,0.00004559,0.00000004,27.55040586,17644.76,21242.09,16.9349,0,0,0,0,0,93.5813,12500,165.3849,41.1581
2016/06/30,BUY,Base3,22,674.55,0.1036,-0.0228,0.0808,27.55040586,0.00003376,0.00000003,27.55043962,18584.23,21242.09,12.5122,0,0,0,0,0,93.5813,12500,204.7283,48.6738
2016/07/01,BUY,Base3,22,677.28,495.4376,-108.9963,0,27.55043962,0.16080361,0.00012875,27.64322703,18722.2,21242.09,11.8627,0,500,495.3568,3.7433,432.4705,97.3245,13000,176.4928,44.017
2016/07/02,BUY,Base3,22,706.69,0,0,0,27.64322703,0,0,27.64322703,19535.19,21242.09,8.0354,0,0,0,0,0,97.3245,13000,208.6166,50.2707
2016/07/03,BUY,Base3,22,660.35,0,0,0,27.64322703,0,0,27.64322703,18254.2,21242.09,14.0659,0,0,0,0,0,97.3245,13000,154.0093,40.417
2016/07/04,BUY,Base3,22,683.59,0,0,0,27.64322703,0,0,27.64322703,18896.63,21242.09,11.0415,0,0,0,0,0,97.3245,13000,177.1872,45.3587
2016/07/05,BUY,Base3,22,670.06,0,0,0,27.64322703,0,0,27.64322703,18522.62,21242.09,12.8023,0,0,0,0,0,97.3245,13000,160.6176,42.4817
2016/07/06,BUY,Base3,22,678.7,0,0,0,27.64322703,0,0,27.64322703,18761.46,21242.09,11.6779,0,0,0,0,0,97.3245,13000,167.848,44.3189
2016/07/07,BUY,Base3,22,641.5,0,0,0,27.64322703,0,0,27.64322703,17733.13,21242.09,16.5189,0,0,0,0,0,97.3245,13000,128.8215,36.4087
2016/07/08,BUY,Base3,22,667.59,0,0,0,27.64322703,0,0,27.64322703,18454.34,21242.09,13.1237,0,0,0,0,0,97.3245,13000,152.764,41.9565
2016/07/09,BUY,Base3,22,650.58,0,0,0,27.64322703,0,0,27.64322703,17984.13,21242.09,15.3373,0,0,0,0,0,97.3245,13000,134.6193,38.3395
2016/07/10,BUY,Base3,22,649.4,0,0,0,27.64322703,0,0,27.64322703,17951.51,21242.09,15.4908,0,0,0,0,0,97.3245,13000,132.0926,38.0886
2016/07/11,BUY,Base3,22,648.95,0,0,0,27.64322703,0,0,27.64322703,17939.07,21242.09,15.5494,0,0,0,0,0,97.3245,13000,130.2969,37.9929
2016/07/12,BUY,Base3,22,666.55,0,0,0,27.64322703,0,0,27.64322703,18425.59,21242.09,13.259,0,0,0,0,0,97.3245,13000,145.2615,41.7353
2016/07/13,BUY,Base3,22,654.15,0,0,0,27.64322703,0,0,27.64322703,18082.82,21242.09,14.8727,0,0,0,0,0,97.3245,13000,132.3134,39.0986
2016/07/14,BUY,Base3,22,660.17,0,0,0,27.64322703,0,0,27.64322703,18249.23,21242.09,14.0893,0,0,0,0,0,97.3245,13000,136.3868,40.3787
2016/07/15,BUY,Base3,22,665.31,0,0,0,27.64322703,0,0,27.64322703,18391.32,21242.09,13.4204,0,0,0,0,0,97.3245,13000,139.6244,41.4717
2016/07/16,BUY,Base3,22,665.45,0,0,0,27.64322703,0,0,27.64322703,18395.19,21242.09,13.4022,0,0,0,0,0,97.3245,13000,138.3198,41.5014
2016/07/17,BUY,Base3,22,682.44,0,0,0,27.64322703,0,0,27.64322703,18864.84,21242.09,11.1912,0,0,0,0,0,97.3245,13000,152.2316,45.1142
2016/07/18,BUY,Base3,22,674.61,0,0,0,27.64322703,0,0,27.64322703,18648.4,21242.09,12.2101,0,0,0,0,0,97.3245,13000,143.6219,43.4492
2016/07/19,BUY,Base3,22,674.88,0,0,0,27.64322703,0,0,27.64322703,18655.86,21242.09,12.175,0,0,0,0,0,97.3245,13000,142.4079,43.5066
2016/07/20,BUY,Base3,22,665.97,0,0,0,27.64322703,0,0,27.64322703,18409.56,21242.09,13.3345,0,0,0,0,0,97.3245,13000,133.3075,41.612
2016/07/21,BUY,Base3,22,665.26,0,0,0,27.64322703,0,0,27.64322703,18389.93,21242.09,13.4269,0,0,0,0,0,97.3245,13000,131.4043,41.461
2016/07/22,BUY,Base3,22,649.66,0,0,0,27.64322703,0,0,27.64322703,17958.7,21242.09,15.457,0,0,0,0,0,97.3245,13000,117.3758,38.1438
2016/07/23,BUY,Base3,22,655.8,0,0,0,27.64322703,0,0,27.64322703,18128.43,21242.09,14.658,0,0,0,0,0,97.3245,13000,121.1871,39.4494
2016/07/24,BUY,Base3,22,662.21,0,0,0,27.64322703,0,0,27.64322703,18305.62,21242.09,13.8238,0,0,0,0,0,97.3245,13000,125.1853,40.8125
2016/07/25,BUY,Base3,22,654.96,0,0,0,27.64322703,0,0,27.64322703,18105.21,21242.09,14.7673,0,0,0,0,0,97.3245,13000,118.2727,39.2708
2016/07/26,BUY,Base3,22,652.01,0,0,0,27.64322703,0,0,27.64322703,18023.66,21242.09,15.1512,0,0,0,0,0,97.3245,13000,114.8999,38.6435
2016/07/27,BUY,Base3,22,656.02,0,0,0,27.64322703,0,0,27.64322703,18134.51,21242.09,14.6293,0,0,0,0,0,97.3245,13000,116.9277,39.4962
2016/07/28,BUY,Base3,22,654.99,0,0,0,27.64322703,0,0,27.64322703,18106.04,21242.09,14.7634,0,0,0,0,0,97.3245,13000,115.0843,39.2772
2016/07/29,BUY,Base3,22,658.48,0,0,0,27.64322703,0,0,27.64322703,18202.51,21242.09,14.3092,0,0,0,0,0,97.3245,13000,116.6799,40.0193
2016/07/30,BUY,Base3,22,656.43,0,0,0,27.64322703,0,0,27.64322703,18145.84,21242.09,14.576,0,0,0,0,0,97.3245,13000,114.1058,39.5834
2016/07/31,BUY,Base3,22,625.78,0,0,0,27.64322703,0,0,27.64322703,17298.58,21242.09,18.5646,0,0,0,0,0,97.3245,13000,91.1889,33.066
2016/08/01,BUY,Base3,22,608.37,495.3568,-108.9785,386.3783,27.64322703,0.17898861,0.00014331,27.82221564,17312.58,21242.09,18.4987,0,500,495.3568,3.7433,0,101.0678,13500,75.2117,28.2413
2016/08/02,BUY,Base2,45,538.06,386.3783,-173.8702,212.508,27.82221564,0.32288429,0.00025851,28.14509994,15356.26,21242.09,27.7083,0,0,0,0,0,101.0678,13500,33.4678,13.7501
2016/08/03,BUY,Base2,45,569.86,212.508,-95.6286,116.8794,28.14509994,0.16767648,0.00013425,28.31277642,16251.2,21242.09,23.4953,0,0,0,0,0,101.0678,13500,51.1469,20.3792
2016/08/04,BUY,Base3,22,579.69,116.8794,-25.7135,91.166,28.31277642,0.0443218,0.00003549,28.35709821,16529.49,21242.09,22.1852,0,0,0,0,0,101.0678,13500,56.5437,22.4407
2016/08/05,BUY,Base3,22,577.29,91.166,-20.0565,71.1094,28.35709821,0.03471473,0.00002779,28.39181294,16461.42,21242.09,22.5056,0,0,0,0,0,101.0678,13500,54.7105,21.9364
2016/08/06,BUY,Base3,22,590.91,71.1094,-15.6441,55.4654,28.39181294,0.02645337,0.00002118,28.41826631,16848.1,21242.09,20.6853,0,0,0,0,0,101.0678,13500,62.3451,24.8008
2016/08/07,BUY,Base3,22,595.71,55.4654,-12.2024,43.263,28.41826631,0.02046737,0.00001639,28.43873368,16984.5,21242.09,20.0432,0,0,0,0,0,101.0678,13500,64.7403,25.8111
2016/08/08,BUY,Base3,22,595.92,43.263,-9.5179,33.7451,28.43873368,0.01595892,0.00001278,28.45469261,16990.47,21242.09,20.0151,0,0,0,0,0,101.0678,13500,64.3791,25.8553
2016/08/09,BUY,Base3,22,591.51,33.7451,-7.4239,26.3212,28.45469261,0.01254077,0.00001004,28.46723338,16864.97,21242.09,20.6058,0,0,0,0,0,101.0678,13500,61.3093,24.9257
2016/08/10,BUY,Base3,22,594.7,26.3212,-5.7907,20.5305,28.46723338,0.00972933,0.00000779,28.4769627,16955.78,21242.09,20.1784,0,0,0,0,0,101.0678,13500,62.7145,25.5984
2016/08/11,BUY,Base3,22,590.77,20.5305,-4.5167,16.0138,28.4769627,0.00763936,0.00000612,28.48460206,16843.86,21242.09,20.7052,0,0,0,0,0,101.0678,13500,59.9888,24.7693
2016/08/12,BUY,Base3,22,590.34,16.0138,-3.523,12.4908,28.48460206,0.00596304,0.00000477,28.4905651,16831.61,21242.09,20.7629,0,0,0,0,0,101.0678,13500,59.3099,24.6786
2016/08/13,BUY,Base3,22,588.66,12.4908,-2.748,9.7428,28.4905651,0.00466445,0.00000373,28.49522955,16783.74,21242.09,20.9882,0,0,0,0,0,101.0678,13500,57.9371,24.324
