date,action,rule,trade_pct,btc_price,usdt_before,usdt_delta,usdt_after,btc_before,btc_delta,btc_fee,btc_after,nav,peak_nav,drawdown_pct,bear_pause,contrib_gross,contrib_net,perf_fee_paid,cum_gross_contrib,cagr_pct,,,
2020/02/28,BUY,Base3,22,8704.43,0.4798,-0.1056,0.3743,1.38765059,0.00001212,0.00000001,1.38766271,12079.19,14359.34,15.8793,0,0,0,0,11000,80.2846,,,
2020/02/29,BUY,Base3,22,8523.04,0.3743,-0.0823,0.2919,1.38766271,0.00000965,0.00000001,1.38767236,11827.48,14359.34,17.6322,0,0,0,0,11000,56.6763,,,
2020/03/01,BUY,Base3,22,8654.74,495.6487,-109.0427,0,1.38767236,0.01258911,0.00001008,1.33099964,11519.46,14359.34,19.7773,0,500,495.3568,985.5695,11500,1.0343,,,
2020/03/02,BUY,Base4,20,8925.2,0,0,0,1.33099964,0,0,1.33099964,11879.44,14359.34,17.2703,0,0,0,0,11500,21.4549,,,
2020/03/03,BUY,Base3,22,8762.03,0,0,0,1.33099964,0,0,1.33099964,11662.26,14359.34,18.7828,0,0,0,0,11500,8.6042,,,
2020/03/04,BUY,Base3,22,8825.74,0,0,0,1.33099964,0,0,1.33099964,11747.06,14359.34,18.1923,0,0,0,0,11500,13.1147,,,
2020/03/05,BUY,Base4,20,9289.65,0,0,0,1.33099964,0,0,1.33099964,12364.52,14359.34,13.8922,0,0,0,0,11500,51.2357,,,
2020/03/06,BUY,Base4,20,9201.63,0,0,0,1.33099964,0,0,1.33099964,12247.37,14359.34,14.708,0,0,0,0,11500,42.4482,,,
2020/03/07,BUY,Base4,20,9117.73,0,0,0,1.33099964,0,0,1.33099964,12135.7,14359.34,15.4857,0,0,0,0,11500,34.6834,,,
2020/03/08,BUY,Base3,22,8109.13,0,0,0,1.33099964,0,0,1.33099964,10793.25,14359.34,24.8347,0,0,0,0,11500,-29.2323,,,
2020/03/09,BUY,Base3,22,7934.77,0,0,0,1.33099964,0,0,1.33099964,10561.18,14359.34,26.4508,0,0,0,0,11500,-36.7095,,,
2020/03/10,BUY,Base3,22,8154.09,0,0,0,1.33099964,0,0,1.33099964,10853.09,14359.34,24.4179,0,0,0,0,11500,-26.3965,,,
2020/03/11,BUY,Base3,22,8210.62,0,0,0,1.33099964,0,0,1.33099964,10928.33,14359.34,23.8939,0,0,0,0,11500,-23.3599,,,
2020/03/12,BUY,Base2,27,4837.32,0,0,0,1.33099964,0,0,1.33099964,6438.47,14359.34,55.1618,0,0,0,0,11500,-94.9411,,,
2020/03/13,BUY,Base2,27,5631.97,0,0,0,1.33099964,0,0,1.33099964,7496.15,14359.34,47.796,0,0,0,0,11500,-88.5936,,,
2020/03/14,BUY,Base2,27,5193.5,0,0,0,1.33099964,0,0,1.33099964,6912.55,14359.34,51.8603,0,0,0,0,11500,-92.1667,,,
2020/03/15,BUY,Base2,27,5382.39,0,0,0,1.33099964,0,0,1.33099964,7163.96,14359.34,50.1094,0,0,0,0,11500,-90.329,,,
2020/03/16,BUY,Base2,27,5108.46,0,0,0,1.33099964,0,0,1.33099964,6799.36,14359.34,52.6485,0,0,0,0,11500,-92.2639,,,
2020/03/17,BUY,Base2,27,5497.04,0,0,0,1.33099964,0,0,1.33099964,7316.56,14359.34,49.0467,0,0,0,0,11500,-88.6195,,,
2020/03/18,BUY,Base2,27,5474.33,0,0,0,1.33099964,0,0,1.33099964,7286.33,14359.34,49.2572,0,0,0,0,11500,-88.5214,,,
2020/03/19,BUY,Base2,27,6386.21,0,0,0,1.33099964,0,0,1.33099964,8500.04,14359.34,40.8048,0,0,0,0,11500,-75.7187,,,
2020/03/20,BUY,Base2,27,6218.98,0,0,0,1.33099964,0,0,1.33099964,8277.46,14359.34,42.3549,0,0,0,0,11500,-78.1338,,,
2020/03/21,BUY,Base2,27,6373.71,0,0,0,1.33099964,0,0,1.33099964,8483.41,14359.34,40.9207,0,0,0,0,11500,-75.0681,,,
2020/03/22,BUY,Base2,27,5902.94,0,0,0,1.33099964,0,0,1.33099964,7856.81,14359.34,45.2843,0,0,0,0,11500,-82.0553,,,
2020/03/23,BUY,Base3,22,6510.28,0,0,0,1.33099964,0,0,1.33099964,8665.18,14359.34,39.6548,0,0,0,0,11500,-71.6547,,,
2020/03/24,BUY,Base3,22,6764.9,0,0,0,1.33099964,0,0,1.33099964,9004.08,14359.34,37.2946,0,0,0,0,11500,-65.9279,,,
2020/03/25,BUY,Base3,22,6732.14,0,0,0,1.33099964,0,0,1.33099964,8960.48,14359.34,37.5983,0,0,0,0,11500,-66.2092,,,
2020/03/26,BUY,Base3,22,6799.25,0,0,0,1.33099964,0,0,1.33099964,9049.8,14359.34,36.9762,0,0,0,0,11500,-64.2848,,,
2020/03/27,BUY,Base3,22,6608.3,0,0,0,1.33099964,0,0,1.33099964,8795.64,14359.34,38.7462,0,0,0,0,11500,-67.9734,,,
2020/03/28,BUY,Base2,27,6255.71,0,0,0,1.33099964,0,0,1.33099964,8326.35,14359.34,42.0144,0,0,0,0,11500,-74.2237,,,
2020/03/29,BUY,Base2,27,5902.66,0,0,0,1.33099964,0,0,1.33099964,7856.44,14359.34,45.2869,0,0,0,0,11500,-79.4318,,,
2020/03/30,BUY,Base3,22,6604.69,0,0,0,1.33099964,0,0,1.33099964,8790.84,14359.34,38.7797,0,0,0,0,11500,-66.7949,,,
2020/03/31,BUY,Base2,27,6421.36,0,0,0,1.33099964,0,0,1.33099964,8546.83,14359.34,40.479,0,0,0,0,11500,-70.0146,,,
2020/04/01,BUY,Base3,22,6633.66,495.3568,-108.9785,386.3783,1.33099964,0.01641497,0.00001314,1.34741461,9324.67,14359.34,35.062,0,500,495.3568,0,12000,-63.6668,,,
2020/04/02,BUY,Base3,22,6945.27,386.3783,-85.0032,301.375,1.34741461,0.01222922,0.00000979,1.35964382,9744.47,14359.34,32.1385,0,0,0,0,12000,-56.2467,,,
2020/04/03,BUY,Base3,22,6813.69,301.375,-66.3025,235.0725,1.35964382,0.00972299,0.00000778,1.36936682,9565.51,14359.34,33.3847,0,0,0,0,12000,-58.9555,,,
2020/04/04,BUY,Base3,22,6962.81,235.0725,-51.716,183.3566,1.36936682,0.00742151,0.00000594,1.37678833,9769.67,14359.34,31.963,0,0,0,0,12000,-55.0212,,,
2020/04/05,BUY,Base3,22,6899.46,183.3566,-40.3384,143.0181,1.37678833,0.00584193,0.00000468,1.38263026,9682.42,14359.34,32.5706,0,0,0,0,12000,-56.1791,,,
2020/04/06,BUY,Base3,22,7324.71,143.0181,-31.464,111.5541,1.38263026,0.00429216,0.00000344,1.38692242,10270.36,14359.34,28.4761,0,0,0,0,12000,-44.688,,,
2020/04/07,BUY,Base3,22,7182.07,111.5541,-24.5419,87.0122,1.38692242,0.00341437,0.00000273,1.3903368,10072.51,14359.34,29.854,0,0,0,0,12000,-48.2798,,,
2020/04/08,BUY,Base3,22,7419.51,87.0122,-19.1427,67.8695,1.3903368,0.00257798,0.00000206,1.39291478,10402.61,14359.34,27.5551,0,0,0,0,12000,-41.2809,,,
2020/04/09,BUY,Base3,22,7288.37,67.8695,-14.9313,52.9382,1.39291478,0.00204701,0.00000164,1.39496179,10219.94,14359.34,28.8273,0,0,0,0,12000,-44.6997,,,
2020/04/10,BUY,Base3,22,6884.32,52.9382,-11.6464,41.2918,1.39496179,0.00169038,0.00000135,1.39665216,9656.29,14359.34,32.7526,0,0,0,0,12000,-54.7821,,,
2020/04/11,BUY,Base3,22,6876.54,41.2918,-9.0842,32.2076,1.39665216,0.00131999,0.00000106,1.39797215,9645.42,14359.34,32.8283,0,0,0,0,12000,-54.6107,,,
2020/04/12,BUY,Base3,22,6934.92,32.2076,-7.0857,25.1219,1.39797215,0.00102092,0.00000082,1.39899307,9727.03,14359.34,32.26,0,0,0,0,12000,-52.8568,,,
2020/04/13,BUY,Base3,22,6858.64,25.1219,-5.5268,19.5951,1.39899307,0.00080518,0.00000064,1.39979825,9620.31,14359.34,33.0032,0,0,0,0,12000,-54.3332,,,
2020/04/14,BUY,Base3,22,7092.61,19.5951,-4.3109,15.2842,1.39979825,0.00060732,0.00000049,1.40040557,9947.81,14359.34,30.7224,0,0,0,0,12000,-48.2472,,,
2020/04/15,BUY,Base3,22,6854.77,15.2842,-3.3625,11.9217,1.40040557,0.00049015,0.00000039,1.40089571,9614.74,14359.34,33.0419,0,0,0,0,12000,-53.7396,,,
2020/04/16,BUY,Base3,22,7101.26,11.9217,-2.6228,9.2989,1.40089571,0.00036904,0.0000003,1.40126475,9960.04,14359.34,30.6372,0,0,0,0,12000,-47.3777,,,
2020/04/17,BUY,Base3,22,7045,9.2989,-2.0458,7.2531,1.40126475,0.00029015,0.00000023,1.40155491,9881.21,14359.34,31.1862,0,0,0,0,12000,-48.4778,,,
2020/04/18,BUY,Base3,22,7278.67,7.2531,-1.5957,5.6575,1.40155491,0.00021905,0.00000018,1.40177396,10208.71,14359.34,28.9055,0,0,0,0,12000,-42.1169,,,
2020/04/19,BUY,Base3,22,7196.74,5.6575,-1.2446,4.4128,1.40177396,0.00017281,0.00000014,1.40194677,10093.86,14359.34,29.7053,0,0,0,0,12000,-43.99,,,
2020/04/20,BUY,Base3,22,6956.98,4.4128,-0.9708,3.442,1.40194677,0.00013943,0.00000011,1.4020862,9757.73,14359.34,32.0461,0,0,0,0,12000,-49.683,,,
2020/04/21,BUY,Base3,22,6900.32,3.442,-0.7572,2.6848,1.4020862,0.00010965,0.00000009,1.40219585,9678.28,14359.34,32.5994,0,0,0,0,12000,-50.7144,,,
2020/04/22,BUY,Base3,22,7207.93,2.6848,-0.5906,2.0941,1.40219585,0.00008188,0.00000007,1.40227773,10109.61,14359.34,29.5956,0,0,0,0,12000,-42.8235,,,
2020/04/23,BUY,Base3,22,7496.42,2.0941,-0.4607,1.6334,1.40227773,0.00006141,0.00000005,1.40233914,10514.16,14359.34,26.7783,0,0,0,0,12000,-34.7705,,,
2020/04/24,BUY,Base3,22,7520.89,1.6334,-0.3593,1.2741,1.40233914,0.00004774,0.00000004,1.40238688,10548.47,14359.34,26.5393,0,0,0,0,12000,-33.8385,,,
2020/04/25,BUY,Base3,22,7562.91,1.2741,-0.2803,0.9938,1.40238688,0.00003703,0.00000003,1.40242391,10607.4,14359.34,26.1289,0,0,0,0,12000,-32.4151,,,
2020/04/26,BUY,Base3,22,7677.2,0.9938,-0.2186,0.7751,1.40242391,0.00002845,0.00000002,1.40245237,10767.68,14359.34,25.0127,0,0,0,0,12000,-28.9073,,,
2020/04/27,BUY,Base3,22,7698.03,0.7751,-0.1705,0.6046,1.40245237,0.00002213,0.00000002,1.4024745,10796.9,14359.34,24.8093,0,0,0,0,12000,-28.0941,,,
2020/04/28,BUY,Base3,22,7777.07,0.6046,-0.133,0.4716,1.4024745,0.00001709,0.00000001,1.40249159,10907.75,14359.34,24.0373,0,0,0,0,12000,-25.5765,,,
2020/04/29,BUY,Base3,22,8796.56,0.4716,-0.1038,0.3678,1.40249159,0.00001178,0.00000001,1.40250338,12337.57,14359.34,14.0798,0,0,0,0,12000,8.8882,,,
2020/04/30,BUY,Base3,22,8646.09,0.3678,-0.0809,0.2869,1.40250338,0.00000935,0.00000001,1.40251273,12126.54,14359.34,15.5495,0,0,0,0,12000,3.2443,,,
2020/05/01,BUY,Base3,22,8849.41,495.6437,-109.0416,297.3867,1.40251273,0.01231205,0.00000986,1.41482478,12817.75,14359.34,10.7358,0,500,495.3568,89.2154,12500,7.8719,,,
2020/05/02,BUY,Base3,22,8982.09,297.3867,-65.4251,231.9616,1.41482478,0.00727812,0.00000583,1.4221029,13005.42,14359.34,9.4289,0,0,0,0,12500,12.5997,,,
2020/05/03,BUY,Base3,22,8934.84,231.9616,-51.0316,180.93,1.4221029,0.00570695,0.00000457,1.42780985,12938.18,14359.34,9.8971,0,0,0,0,12500,10.7729,,,
2020/05/04,BUY,Base3,22,8908.79,180.93,-39.8046,141.1254,1.42780985,0.00446444,0.00000357,1.43227429,12900.96,14359.34,10.1564,0,0,0,0,12500,9.7461,,,
2020/05/05,BUY,Base3,22,9017.98,141.1254,-31.0476,110.0778,1.43227429,0.0034401,0.00000275,1.43571439,13057.32,14359.34,9.0674,0,0,0,0,12500,13.5938,,,
2020/05/06,BUY,Base3,22,9161.26,110.0778,-24.2171,85.8607,1.43571439,0.00264131,0.00000211,1.43835571,13263.01,14359.34,7.635,0,0,0,0,12500,18.7388,,,
2020/05/07,BUY,Base4,20,9971.23,85.8607,-17.1721,68.6886,1.43835571,0.00172079,0.00000138,1.4400765,14428.02,14428.02,0,0,0,0,0,12500,51.0653,,,
2020/05/08,BUY,Base4,20,9801.65,68.6886,-13.7377,54.9509,1.4400765,0.00140045,0.00000112,1.44147695,14183.8,14428.02,1.6927,0,0,0,0,12500,43.4196,,,
2020/05/09,BUY,Base3,22,9548.63,54.9509,-12.0892,42.8617,1.44147695,0.00126505,0.00000101,1.442742,13819.07,14428.02,4.2206,0,0,0,0,12500,32.8497,,,
2020/05/10,BUY,Base3,22,8740.42,42.8617,-9.4296,33.4321,1.442742,0.00107798,0.00000086,1.44381998,12653.03,14428.02,12.3024,0,0,0,0,12500,3.4778,,,
2020/05/11,BUY,Base3,22,8641,33.4321,-7.3551,26.077,1.44381998,0.0008505,0.00000068,1.44467048,12509.47,14428.02,13.2974,0,0,0,0,12500,0.2115,,,
2020/05/12,BUY,Base3,22,8875.8,26.077,-5.7369,20.3401,1.44467048,0.00064584,0.00000052,1.44531632,12848.68,14428.02,10.9464,0,0,0,0,12500,7.9101,,,
2020/05/13,BUY,Base3,22,9297.39,20.3401,-4.4748,15.8653,1.44531632,0.00048091,0.00000039,1.44579724,13458.01,14428.02,6.7231,0,0,0,0,12500,22.4825,,,
2020/05/14,BUY,Base4,20,9758.5,15.8653,-3.1731,12.6922,1.44579724,0.0003249,0.00000026,1.44612214,14124.68,14428.02,2.1025,0,0,0,0,12500,39.5247,,,
2020/05/15,BUY,Base3,22,9314.75,12.6922,-2.7923,9.8999,1.44612214,0.00029953,0.00000024,1.44642167,13482.96,14428.02,6.5502,0,0,0,0,12500,22.7285,,,
2020/05/16,BUY,Base3,22,9387.04,9.8999,-2.178,7.7219,1.44642167,0.00023183,0.00000019,1.4466535,13587.52,14428.02,5.8255,0,0,0,0,12500,25.1128,,,
2020/05/17,BUY,Base3,22,9671.06,7.7219,-1.6988,6.0231,1.4466535,0.00017552,0.00000014,1.44682902,13998.39,14428.02,2.9777,0,0,0,0,12500,35.2338,,,
2020/05/18,BUY,Base3,22,9706.9,6.0231,-1.3251,4.698,1.44682902,0.0001364,0.00000011,1.44696542,14050.25,14428.02,2.6183,0,0,0,0,12500,36.2653,,,
2020/05/19,BUY,Base3,22,9772.15,4.698,-1.0336,3.6645,1.44696542,0.00010568,0.00000008,1.4470711,14144.66,14428.02,1.964,0,0,0,0,12500,38.3762,,,
2020/05/20,BUY,Base3,22,9513.99,3.6645,-0.8062,2.8583,1.4470711,0.00008467,0.00000007,1.44715577,13771.08,14428.02,4.5532,0,0,0,0,12500,28.7439,,,
2020/05/21,BUY,Base3,22,9065.88,2.8583,-0.6288,2.2295,1.44715577,0.00006931,0.00000006,1.44722508,13122.6,14428.02,9.0478,0,0,0,0,12500,13.4184,,,
2020/05/22,BUY,Base3,22,9174.22,2.2295,-0.4905,1.739,1.44722508,0.00005342,0.00000004,1.4472785,13279.39,14428.02,7.9611,0,0,0,0,12500,16.8332,,,
2020/05/23,BUY,Base3,22,9178.12,1.739,-0.3826,1.3564,1.4472785,0.00004165,0.00000003,1.44732015,13285.03,14428.02,7.922,0,0,0,0,12500,16.8329,,,
2020/05/24,BUY,Base3,22,8733.04,1.3564,-0.2984,1.058,1.44732015,0.00003414,0.00000003,1.44735429,12640.86,14428.02,12.3867,0,0,0,0,12500,2.8831,,,
2020/05/25,BUY,Base3,22,8976.3,1.058,-0.2328,0.8252,1.44735429,0.00002591,0.00000002,1.4473802,12992.94,14428.02,9.9465,0,0,0,0,12500,10.2332,,,
2020/05/26,BUY,Base3,22,8836.16,0.8252,-0.1816,0.6437,1.4473802,0.00002053,0.00000002,1.44740073,12790.11,14428.02,11.3523,0,0,0,0,12500,5.9077,,,
2020/05/27,BUY,Base3,22,9239.29,0.6437,-0.1416,0.5021,1.44740073,0.00001531,0.00000001,1.44741605,13373.6,14428.02,7.3082,0,0,0,0,12500,18.276,,,
2020/05/28,BUY,Base3,22,9568,0.5021,-0.1105,0.3916,1.44741605,0.00001154,0.00000001,1.44742758,13849.38,14428.02,4.0106,0,0,0,0,12500,28.7869,,,
2020/05/29,BUY,Base3,22,9423.87,0.3916,-0.0862,0.3055,1.44742758,0.00000913,0.00000001,1.44743672,13640.76,14428.02,5.4565,0,0,0,0,12500,23.8728,,,
2020/05/30,BUY,Base3,22,9696.46,0.3055,-0.0672,0.2383,1.44743672,0.00000692,0.00000001,1.44744364,14035.32,14428.02,2.7218,0,0,0,0,12500,32.5899,,,
2020/05/31,BUY,Base3,22,9450.95,0.2383,-0.0524,0.1858,1.44744364,0.00000554,0,1.44744918,13679.96,14428.02,5.1848,0,0,0,0,12500,24.3823,,,
2020/06/01,BUY,Base4,20,10189.98,495.5426,-99.1085,104.1794,1.44744918,0.0097183,0.00000778,1.45716748,14952.69,14952.69,0,0,500,495.3568,292.2547,13000,39.9723,,,
2020/06/02,BUY,Base3,22,9532.85,104.1794,-22.9195,81.2599,1.45716748,0.00240234,0.00000192,1.45956982,13995.12,14952.69,6.404,0,0,0,0,13000,19.2536,,,
2020/06/03,BUY,Base3,22,9663.71,81.2599,-17.8772,63.3827,1.45956982,0.00184845,0.00000148,1.46141827,14186.11,14952.69,5.1267,0,0,0,0,13000,23.0089,,,
2020/06/04,BUY,Base3,22,9795.62,63.3827,-13.9442,49.4385,1.46141827,0.00142237,0.00000114,1.46284064,14378.87,14952.69,3.8376,0,0,0,0,13000,26.8144,,,
2020/06/05,BUY,Base3,22,9626.48,49.4385,-10.8765,38.5621,1.46284064,0.00112895,0.0000009,1.46396959,14131.44,14952.69,5.4923,0,0,0,0,13000,21.5786,,,
2020/06/06,BUY,Base3,22,9677.23,38.5621,-8.4837,30.0784,1.46396959,0.00087596,0.0000007,1.46484555,14205.73,14952.69,4.9955,0,0,0,0,13000,22.9177,,,
2020/06/07,BUY,Base3,22,9751.28,30.0784,-6.6172,23.4612,1.46484555,0.00067806,0.00000054,1.46552361,14314.19,14952.69,4.2701,0,0,0,0,13000,24.9349,,,
2020/06/08,BUY,Base3,22,9781,23.4612,-5.1615,18.2997,1.46552361,0.00052728,0.00000042,1.46605089,14357.74,14952.69,3.9788,0,0,0,0,13000,25.6338,,,
2020/06/09,BUY,Base3,22,9777.32,18.2997,-4.0259,14.2738,1.46605089,0.00041143,0.00000033,1.46646232,14352.35,14952.69,4.0149,0,0,0,0,13000,25.3471,,,
2020/06/10,BUY,Base3,22,9883.86,14.2738,-3.1402,11.1335,1.46646232,0.00031746,0.00000025,1.46677978,14508.58,14952.69,2.9701,0,0,0,0,13000,28.2838,,,
2020/06/11,BUY,Base3,22,9272.37,11.1335,-2.4494,8.6842,1.46677978,0.00026395,0.00000021,1.46704372,13611.66,14952.69,8.9685,0,0,0,0,13000,10.9225,,,
2020/06/12,BUY,Base3,22,9465.32,8.6842,-1.9105,6.7736,1.46704372,0.00020168,0.00000016,1.46724541,13894.72,14952.69,7.0754,0,0,0,0,13000,16.0843,,,
2020/06/13,BUY,Base3,22,9474.18,6.7736,-1.4902,5.2834,1.46724541,0.00015716,0.00000013,1.46740257,13907.72,14952.69,6.9885,0,0,0,0,13000,16.2206,,,
2020/06/14,BUY,Base3,22,9335.65,5.2834,-1.1624,4.1211,1.46740257,0.00012441,0.0000001,1.46752698,13704.44,14952.69,8.348,0,0,0,0,13000,12.3911,,,
2020/06/15,BUY,Base3,22,9500.64,4.1211,-0.9066,3.2144,1.46752698,0.00009535,0.00000008,1.46762233,13946.57,14952.69,6.7287,0,0,0,0,13000,16.7245,,,
2020/06/16,BUY,Base3,22,9530.48,3.2144,-0.7072,2.5073,1.46762233,0.00007414,0.00000006,1.46769647,13990.36,14952.69,6.4358,0,0,0,0,13000,17.4188,,,
2020/06/17,BUY,Base3,22,9457.67,2.5073,-0.5516,1.9557,1.46769647,0.00005828,0.00000005,1.46775475,13883.5,14952.69,7.1505,0,0,0,0,13000,15.3673,,,
2020/06/18,BUY,Base3,22,9379.76,1.9557,-0.4302,1.5254,1.46775475,0.00004583,0.00000004,1.46780058,13769.14,14952.69,7.9153,0,0,0,0,13000,13.2276,,,
2020/06/19,BUY,Base3,22,9300.31,1.5254,-0.3356,1.1898,1.46780058,0.00003606,0.00000003,1.46783664,13652.53,14952.69,8.6952,0,0,0,0,13000,11.096,,,
2020/06/20,BUY,Base3,22,9350.04,1.1898,-0.2618,0.9281,1.46783664,0.00002797,0.00000002,1.46786461,13725.52,14952.69,8.207,0,0,0,0,13000,12.2995,,,
2020/06/21,BUY,Base3,22,9286.01,0.9281,-0.2042,0.7239,1.46786461,0.00002197,0.00000002,1.46788658,13631.53,14952.69,8.8356,0,0,0,0,13000,10.5982,,,
2020/06/22,BUY,Base3,22,9691.19,0.7239,-0.1593,0.5646,1.46788658,0.00001642,0.00000001,1.467903,14226.29,14952.69,4.858,0,0,0,0,13000,20.9631,,,
2020/06/23,BUY,Base3,22,9623.63,0.5646,-0.1242,0.4404,1.467903,0.0000129,0.00000001,1.4679159,14127.12,14952.69,5.5212,0,0,0,0,13000,19.0695,,,
2020/06/24,BUY,Base3,22,9290.9,0.4404,-0.0969,0.3435,1.4679159,0.00001042,0.00000001,1.46792632,13638.7,14952.69,8.7876,0,0,0,0,13000,10.5285,,,
2020/06/25,BUY,Base3,22,9261.13,0.3435,-0.0756,0.2679,1.46792632,0.00000815,0.00000001,1.46793447,13595,14952.69,9.0799,0,0,0,0,13000,9.7324,,,
2020/06/26,BUY,Base3,22,9158.2,0.2679,-0.0589,0.209,1.46793447,0.00000643,0.00000001,1.46794091,13443.91,14952.69,10.0904,0,0,0,0,13000,7.1744,,,
2020/06/27,BUY,Base3,22,9014.38,0.209,-0.046,0.163,1.46794091,0.0000051,0,1.467946,13232.79,14952.69,11.5023,0,0,0,0,13000,3.709,,,
2020/06/28,BUY,Base3,22,9122.16,0.163,-0.0359,0.1272,1.467946,0.00000393,0,1.46794993,13391,14952.69,10.4442,0,0,0,0,13000,6.2333,,,
2020/06/29,BUY,Base3,22,9187.71,0.1272,-0.028,0.0992,1.46794993,0.00000304,0,1.46795297,13487.23,14952.69,9.8007,0,0,0,0,13000,7.7518,,,
2020/06/30,BUY,Base3,22,9151.48,0.0992,-0.0218,0.0774,1.46795297,0.00000238,0,1.46795536,13434.04,14952.69,10.1563,0,0,0,0,13000,6.852,,,
2020/07/01,BUY,Base3,22,9238.69,495.4341,-108.9955,386.4386,1.46795536,0.01178828,0.00000944,1.47974364,14057.33,14952.69,5.9879,0,500,495.3568,0,13500,8.4573,,,
2020/07/02,BUY,Base3,22,9090.72,386.4386,-85.0165,301.4221,1.47974364,0.00934453,0.00000748,1.48908817,13838.31,14952.69,7.4527,0,0,0,0,13500,5.0641,,,
2020/07/03,BUY,Base3,22,9077.57,301.4221,-66.3129,235.1092,1.48908817,0.00729929,0.00000584,1.49638746,13818.67,14952.69,7.584,0,0,0,0,13500,4.7402,,,
2020/07/04,BUY,Base3,22,9199.48,235.1092,-51.724,183.3852,1.49638746,0.005618,0.0000045,1.50200546,14001.05,14952.69,6.3643,0,0,0,0,13500,7.4602,,,
2020/07/05,BUY,Base3,22,9084.22,183.3852,-40.3447,143.0405,1.50200546,0.00443764,0.00000355,1.50644309,13827.9,14952.69,7.5223,0,0,0,0,13500,4.8255,,,
2020/07/06,BUY,Base3,22,9342.21,143.0405,-31.4689,111.5716,1.50644309,0.00336577,0.00000269,1.50980886,14216.52,14952.69,4.9233,0,0,0,0,13500,10.6288,,,
2020/07/07,BUY,Base3,22,9258.7,111.5716,-24.5457,87.0258,1.50980886,0.00264898,0.00000212,1.51245784,14090.42,14952.69,5.7666,0,0,0,0,13500,8.6719,,,
2020/07/08,BUY,Base3,22,9434.09,87.0258,-19.1457,67.8801,1.51245784,0.00202779,0.00000162,1.51448563,14355.67,14952.69,3.9927,0,0,0,0,13500,12.6106,,,
2020/07/09,BUY,Base3,22,9237.95,67.8801,-14.9336,52.9465,1.51448563,0.00161526,0.00000129,1.51610089,14058.61,14952.69,5.9794,0,0,0,0,13500,8.1061,,,
2020/07/10,BUY,Base3,22,9292.77,52.9465,-11.6482,41.2983,1.51610089,0.00125247,0.000001,1.51735336,14141.71,14952.69,5.4236,0,0,0,0,13500,9.2868,,,
2020/07/11,BUY,Base3,22,9237.06,41.2983,-9.0856,32.2127,1.51735336,0.00098282,0.00000079,1.51833618,14057.18,14952.69,5.989,0,0,0,0,13500,7.9974,,,
2020/07/12,BUY,Base3,22,9301.44,32.2127,-7.0868,25.1259,1.51833618,0.00076129,0.00000061,1.51909747,14154.92,14952.69,5.3353,0,0,0,0,13500,9.3794,,,
2020/07/13,BUY,Base3,22,9238.92,25.1259,-5.5277,19.5982,1.51909747,0.00059783,0.00000048,1.5196953,14059.94,14952.69,5.9705,0,0,0,0,13500,7.9518,,,
2020/07/14,BUY,Base3,22,9249.51,19.5982,-4.3116,15.2866,1.5196953,0.00046577,0.00000037,1.52016107,14076.03,14952.69,5.8629,0,0,0,0,13500,8.1408,,,
2020/07/15,BUY,Base3,22,9196.23,15.2866,-3.363,11.9235,1.52016107,0.00036541,0.00000029,1.52052648,13995.03,14952.69,6.4045,0,0,0,0,13500,6.9414,,,
2020/07/16,BUY,Base3,22,9133.22,11.9235,-2.6232,9.3004,1.52052648,0.00028698,0.00000023,1.52081346,13899.22,14952.69,7.0453,0,0,0,0,13500,5.552,,,
2020/07/17,BUY,Base3,22,9190.16,9.3004,-2.0461,7.2543,1.52081346,0.00022246,0.00000018,1.52103592,13985.82,14952.69,6.4662,0,0,0,0,13500,6.7391,,,
2020/07/18,BUY,Base3,22,9199.7,7.2543,-1.5959,5.6583,1.52103592,0.00017334,0.00000014,1.52120926,14000.33,14952.69,6.3692,0,0,0,0,13500,6.9074,,,
2020/07/19,BUY,Base3,22,9208.64,5.6583,-1.2448,4.4135,1.52120926,0.00013507,0.00000011,1.52134433,14013.93,14952.69,6.2782,0,0,0,0,13500,7.0614,,,
2020/07/20,BUY,Base3,22,9191.37,4.4135,-0.971,3.4425,1.52134433,0.00010555,0.00000008,1.52144988,13987.65,14952.69,6.4539,0,0,0,0,13500,6.6607,,,
2020/07/21,BUY,Base3,22,9393.47,3.4425,-0.7574,2.6852,1.52144988,0.00008056,0.00000006,1.52153045,14295.14,14952.69,4.3975,0,0,0,0,13500,10.9025,,,
2020/07/22,BUY,Base3,22,9531.85,2.6852,-0.5907,2.0944,1.52153045,0.00006193,0.00000005,1.52159237,14505.68,14952.69,2.9894,0,0,0,0,13500,13.8007,,,
2020/07/23,BUY,Base3,22,9608.22,2.0944,-0.4608,1.6337,1.52159237,0.00004792,0.00000004,1.52164029,14621.89,14952.69,2.2123,0,0,0,0,13500,15.365,,,
2020/07/24,BUY,Base3,22,9549.52,1.6337,-0.3594,1.2743,1.52164029,0.00003761,0.00000003,1.5216779,14532.57,14952.69,2.8097,0,0,0,0,13500,14.0328,,,
2020/07/25,BUY,Base3,22,9706.5,1.2743,-0.2803,0.9939,1.5216779,0.00002886,0.00000002,1.52170675,14771.44,14952.69,1.2121,0,0,0,0,13500,17.3025,,,
2020/07/26,BUY,Base3,22,9942.71,0.9939,-0.2187,0.7753,1.52170675,0.00002197,0.00000002,1.52172873,15130.88,15130.88,0,0,0,0,0,13500,22.2915,,,
